Company ID,Company Name,Phone Number,Postal Code,Country
311999,CIGAC,,,France
312117,DCNS,,,France
312841,CRÉDIT AGRICOLE ANJOU MAINE,,,France
312906,CRÉDIT AGRICOLE ALPES PROVENCE,,,France
313252,CITROËN,,,France
313277,CRÉDIT AGRICOLE DU LANGUEDOC,,,France
313281,NTN-SNR,,,France
313356,BULL,,,France
313423,FENWICK-LINDE,,,France
313647,Ville de Bruxelles,+32 2 279 22 11,1000,Belgium
313656,International Criminal Court,+31 70 5158515,2516AB,Netherlands
313807,SÉNAT,,,France
313960,LES ECHOS GROUP,,,France
314378,GROUPE BENETEAU,,,France
314412,GROUPE PONTICELLI FRÈRES,,,France
314749,CRÉDIT AGRICOLE CENTRE FRANCE,,,France
315438,TROC DE L'ILE SA,04 90 15 14 13,30133,France
315473,Ducasse Paris,33 1 40 03 17 10, AVENUE VICTOR CRESSON,92130
315498,E*TRADE,+1 646-521-4340,10020,United States
315508,Groupe The LINKS,,75015,France
315516,Alinea,33 4 88 68 40 28,EC2N 4AY,United Kingdom
315520,Bankin'​,,,
315579,JEFF DE BRUGES,01 64 66 63 00,77164,France
315724,UCB S.A.,+32 25599999,1070,Belgium
316082,Lumene Oy,+358 20 4877100,02780,Finland
316191,Institut Technique Des Gaz et De L'air,,35768,France
316394,Badakan,,75116,France
316773,Oceanic Airlines,, Sealover," 36184-9934"""
316783,Nakatomi Corp.,, Los Angeles," USA"""
317191,DHL,+49 228 1820,53113,Germany
317405,Sports Direct Austria,,NG20 8RY,Germany
317503,CREDIT IMMOBILIER DE FRANCE,,,
317514,VALEO POWERTRAIN,0321098181  0134331300,62630,France
317521,BNP PARIBAS PERSONAL FINANCE FRANCE,,,
317526,VINCI CONCESSIONS,+33 1 47 16 35 00,,
317535,SNCF RESEAU,0153256000,,
317594,MERCK MSD,,,
317603,CE CÔTE D'AZUR,04.93.18.40.00  04 91 57 20 00,,
317615,HARMONIE MUTUELLE,01 42 66 99 66,,
317636,CEGID,+33 (0) 811 88 48 88,,
317638,ATOS,,,
317642,VEOLIA GROUP,,,
317650,BELIEVE DIGITAL,,,
317656,SQUARE MANAGEMENT,,,
317659,CARTIER JOAILLERIE,,,
317662,CANDIA,,,
317690,LEON GROSSE,+33 1 39 24 50 00,,
317702,ARKEMA,+33 1-49-00-80-80,92700,France
317705,BANQUE POPULAIRE AQUITAINE CENTRE ATLANTIQUE,,,
317708,PFIZER,+33 1 58 07 30 00,75014,France
317716,LEGRAND FRANCE,,,
317718,WEBHELP FRANCE,01 44 40 33 40,,
317719,GROUPE ERAM,+33 2 41 75 32 00,,
317724,ODDO BHF,+33 1 44 51 85 00,,
317725,ENGIE CORP,+33144220000,92400,France
317727,SOPRASTERIA,+331 55 91 72 72,,
317729,EIFFAGE ÉNERGIE SYSTEMES,+331 34 65 89 89,,
317746,AUCHAN RETAIL,,,
317748,ALSTOM,01 57 06 90 00,,
317754,ORANGE FRANCE,,,
317764,CA SUD MÉDITERRANÉE,,,
317768,ENGIE BU FRANCE RENOUVELABLES,,92400,France
317769,AG2R LA MONDIALE,+33 3 20 67 37 50,,
317771,FIVES ALUMINIUM,+33 (0)1 30 87 45 50,,
317775,SOLOCAL GROUP,01 46 23 30 00,,
317783,DOCAPOST,+33 1 56 29 70 01,,
317785,ECONOCOM,,,
317804,BOUYGUES,01 44 20 10 00,,
317816,EUROPCAR FRANCE,01 30 44 90 00,,
317823,TECHSELL,01 55 60 21 50,,
317834,CEA,,,
317845,SUEZ,+331 58 81 20 00,,
317886,LEGRAND,+335 55 06 87 87,K0A,Canada
317891,APICIL,01 53 45 92 70,,
317898,CREDIT FONCIER,01 57 44 80 00,,
317903,ALTAREA COGEDIM,01 56 26 24 00,,
317914,CARREFOUR GROUPE,+331 64 50 50 00,,
317921,SCC,,,
317937,LATÉCOÈRE,+33 (0)5 61 58 77 00,,
317947,BNP PARIBAS ITP,,,
317952,FENWICK LINDE,,,
317966,RUE DU COMMERCE,01 41 66 18 00,,
317987,BIC WORLD,01 45 19 52 00,,
317999,CA LORRAINE,,,
318004,XPO LOGISTICS SUPPLY CHAIN,+33 (0)1 70 48 37 00,,
318024,M6,01.41.92.66.66,,
318030,OMNISERVICES,,,
318044,EUROSPORT,01 40 93 80 00,,
318056,AKKA TECHNOLOGIES,01 56 69 26 59,,
318062,REXEL FRANCE,,,
318074,ESSILOR,01 49 77 42 24,,
318076,SHISEIDO,01 46 94 10 00,,
318089,PRINTEMPS,,,
318095,EURIAL,02 40 68 18 18,,
318115,GROUPE BNP PARIBAS,,,paris
318117,NATIXIS,+331 58 32 30 00,,
318157,TOTAL,01 47 44 45 46,,
318164,L'ORÉAL GROUP,+33 1 47 56 70 00,,
318190,SONEPAR,+33 1 58 44 13 13,,
318202,GROUPE KRYS,,,
318223,SUEZ RECYCLAGE ET VALORISATION FRANCE,,,
318227,EUROFLOAT- GROUPE SAINT-GOBAIN,,,
318233,ENGIE BTOB,,,
318239,LVMH - MARC JACOBS,,,
318242,LYRECO FRANCE,,,
318243,GENERAL ELECTRIC,01 85 32 20 00,,
318267,CARREFOUR BANQUE ET ASSURANCES,01 64 50 50 00 ou 01 60 76 49 48,,
319125,MUTUELLE CHORUM,01 84 76 15 00,,
319173,SUPTERTIAIRE,,,
319214,DERICHEBOURG,01 44 75 40 40,,
319263,RENAULT MAROC,,,
319275,BNP PARIBAS SECURITIES SERVICES,,,
319525,EDHEC BUSINESS SCHOOL,,,
319547,REMY COINTREAU,01 44 13 44 13,,
319557,CENTREON,,,
319560,ENGIE BTOC,0144220000,,
319582,EMC,01 39 96 90 00,,
319586,BA&SH,,,
319587,ADIPIS ( AGIPI),,,
319610,LECTRA,,,
319680,GÉMO,02 41 75 33 00,,
319703,BNP PARIBAS REAL ESTATE,01 55 65 20 04,,
319711,SA SACRED,,,
319718,AGRIAL,,,
319752,CE NORMANDIE,02.35.59.42.00,,
319766,LA BANQUE POSTALE ASSURANCES,,,
319808,SACD,,,
319842,BOLLORE,+33 (0) 1 46 96 44 33,,
319851,EURALIS,,,
319867,ENTREPOSE GROUP,+33 1 57 60 93 00,92700,France
319868,DEEZER,,,
319914,GAN PATRIMOINE,,,
319932,START PEOPLE,,,
319938,CREDIT AGRICOLE PROVENCE CÔTÉ D'AZUR,· 04 94 84 40 40,,
319950,CRÉDIT AGRICOLE CIB,,,
319961,SYSPERTEC,+331 46 02 60 42,,
320006,LAGARDÈRE SPORTS AND ENTERTAINMENT,,,
320049,NIKE,01 34 30 10 00,,
320064,LENÔTRE,,,
320107,CEGOS,,,
320115,SARTORIUS STEDIM BIOTECH,04 42 84 56 00,,France
320165,MOBEYE,,,
320176,AFPA TRANSITION,,,
320182,JAEGER-LECOULTRE,01 53 45 70 00,,
320189,DELTA DORE,,,
320261,TOULOUSE MÉTROPOLE,,,
320324,SOCIÉTÉ GÉNÉRALE,+33 1 42 14 20 00,,
320342,BNP PARIBAS ITO,,,
320349,LA CAPITALE  ASSUREUR DE L'ADMINISTRATION PUBLIQUE.,,,
320351,CREDIT AGRICOLE NORMANDIE-SEINE,,,
320366,LHOIST,,,
320377,APGM,,,
320418,UNITED TECHNOLOGIES,,,
320433,SERVAIR,,,
320450,EIFFAGE GÉNIE CIVIL,,,
320476,THUASNE FRANCE,,,
320516,LISI AUTOMOTIVE,,,
320577,BANQUE DE FRANCE,0142924292,,
320606,CE HAUTS DE FRANCE,08.10.81.01.00,,
320618,PASSIONFROID,01 55 59 61 00,,
320637,BPCE INTERNATIONAL,,,
320649,EQIOM  GROUPE CRH,,,
320689,SIEMENS,,,
320710,BOUYGUES CONSTRUCTION IT,,,
320755,BNP PARIBAS LEASING SOLUTIONS,01 41 97 20 00,,
320762,TOTAL MS,,,
320790,BERLITZ,,,
320794,VOODOO,,,
320825,XPO LOGISTICS EUROPE,+33 (0) 472 83 66 00,,
320826,GALDERMA,,,
320854,FINAXYS,,,
320861,TECHNIP FMC,0147782121 +33147782400  0147782121,75116,France
320862,ARTELIA GROUP,,93210,France
320877,NICOLLIN,,,
320890,NEURONES IT,01 47 24 40 46,,
320891,CRÉDIT AGRICOLE CÔTES D'ARMOR,02 96 01 32 10,,
320904,EOVI MCD,,,
320910,FIVES MAINTENANCE,,,
320966,NEXITY SOLUTION ENTREPRISE,,,
320988,AFDAS,,,
320991,PARIS HABITAT,,,
321050,FM LOGISTIC GROUPE,,,
321141,EOVI MCD MUTUELLE,,,
321149,CE IT,08.20.03.20.08,75013,France
321247,ICF HABITAT,,,
321270,APTUS HEALTH,,,
321278,LEASEPLAN FRANCE,,,
321285,HAS,,,
321291,NGE,,,
321305,CIC,,,
321378,THALES SERVICES,,,
321415,KAEFER WANNER,01 41 38 16 20,,
321418,ING BELGIQUE,+32 2 547 21 11,,
321419,SAIPEM,,,
321548,FRANCIS LEFEBVRE FORMATION,,,
321559,BNP PARIBAS BANQUE DE DETAIL DE FRANCE - IT,,,
321564,BANQUE POPULAIRE VAL DE FRANCE,,78180,France
321565,SMARTBOX GROUP,,,
321580,DIRECT ENERGIE,,,
321600,SKEMA BUSINESS SCHOOL,,,
321657,ORKYN',01 48 10 64 80,,
321667,CA SAVOIE,,,
321685,CANAL +,,,
321706,POINT P,,,
321778,SILLIKER MERIEUX NUTRISCIENCES,,,
321782,FOREST STYLE GROUP,,,
321788,FENDI,01 47 03 21 70,,
321795,OUI.SNCF,,,
321872,GROUPE SMA,01 40 59 70 00,,
321882,COMPAGNIE DU VENT,04 99 52 64 70,,
321899,ACADÉMIE BY ELIOR,+ 33 1 71 06 70 00,,
321925,LVMH - FRAGRANCE BRANDS,,,
321934,GROUPE SAMSE,04 76 85 78 00,38030,France
321953,INRS,,,
321970,DALKIA SUD OUEST,,33700,France
322029,BNP PARIBAS ASSET MANAGEMENT,,,
322043,BPIFRANCE INVESTISSEMENT,01 41 79 80 00,,
322058,GROUPAMA,01 44 56 77 77,,
322074,PARFUMS CHRISTIAN DIOR,,,
322078,LE FIGARO,,,
322081,INMAC,,,
322093,MARKEN IMAJE,,,
322112,NEXITY,01.85.55.10.00,,
322115,PERKINELMER,,,
322182,MGEFI,,,
322185,SYSTÈME U,,,
322189,THUASNE,,,
322214,STANLEY BLACK & DECKER,+33) 3 81 66 36 36,,
322229,VINCI CONSTRUCTION FRANCE GRAND EST,,,
322251,GROUPAMA,,,
322254,SAINT-GOBAIN,,,
322320,LABORATOIRES PIERRE FABRE,,,
322333,NEXTRADIOTV,,,
322337,GRUPA-ZYWIEC,,,
322361,SOPRA STERIA NUMERIC,,,
322374,DESIGUAL,,,
322771,Odgers Berndtson,+44 20 7529 1111,EC4M 6XD,United Kingdom
322798,Danone Waters,,,
322841,DERICHEBOURG Multiservices,+33 144754040," Av. General Michel Bizot""",Créteil
322867,Yuco,,,France
322873,Northgate plc,+44 844 826 6555,DL1 4PZ,United Kingdom
322933,BNP Paribas Wealth Management,+33 1 58 97 70 00,98000,France
322973,GE Energy Connections,(617) 443-3400,30339,United States
323004,DSRL,+44 1847 802121,68418,United Kingdom
323104,SOUCHIER-BOULLET,+33 1 60 37 79 50," RUE LOUIS BLANC""",Lognes
323148,Urban Outfitters Europe,+1 215-454-5500,19112,United Kingdom
323157,Companies House,+44 303 123 4500,SA2 7HQ,United Kingdom
323195,Caravan and Motorhome Club,44 1342 326 944,RH19 1UA,United Kingdom
323298,Trinity Mirror,+44 20 7293 3000,E14 5AP,United Kingdom
323471,Groupe ETAM,,,France
323511,Wright Hassall LLP,+44 1926 886688,CV34 6BF,United Kingdom
323696,Cambridge City Council,(617) 349-4280,CB1 0JH,United Kingdom
323807,FRECHE Location,+33 4 42 89 13 12,13127,France
323808,Square One Resources,+44 20 7208 2828,EC2M 4YE,United Kingdom
323942,Develop'Invest,+33 4 42 39 71 24, PARC DU GOLF," CEDEX 3"""
323992,Idverde,33 1 82 97 04 80,92300,France
324166,Franprix,,75008,France
324362,Club Identicar,,92372,France
324369,Apuissance3,33557971797,33650,France
324629,Delabie,33 3 22 60 22 72,80130,France
324632,Crédit Agricole,+33 144732222,75015,France
324669,Le froid Pecomark,,,
324675,SPB,7 812 335 6993,198188,Russian Federation
324696,Riem Becker,+33 1 45 15 06 80,94200,France
324737,Cci Vendee,,85002,France
324793,Eversheds Sutherland,+44 20 7919 4500,EC2V 7WS,United Kingdom
324825,Gestion Et Transactions De France Gtf,,75009,France
324917,Groupe RDT,+33 4 91 03 06 47,40063,France
324956,Codase,(646) 407-3900,10036,United States
325405,Kohler-Soreel,,61439,
329281,Adidas,,,
329303,Loxam,," France""",Paris
329310,MGEFI,,,
329358,Nike,," Pays-Bas""",Amsterdam
329391,Cadeau maestro,," France""",Saint-Étienne
329425,Crédit Mutuel Arkea,," France""",Brest
329433,Sodexo,," France""",Paris
329439,Ajstage,," France""",Paris
329451,COFIDIS,," France""",Lille
329506,L'Oréal,,,
329650,Conforama,,,
329737,Estée Lauder,,,
329877,Banque Populaire-Caisse d'Epargne,," France""",
329898,LA POSTE Group,," France""",
329950,Nature & Découvertes,," France""",Toussus-le-Noble
330008,Lesfurets.com,," France""",
330055,STUDYRAMA,, LEVALLOIS," FRANCE"""
330181,Essilor,," France""",Châtillon
330202,Zalando,," Allemagne""",Berlin
330287,Loding,,75008,France
330289,Coty,," France""",Paris
330298,Francis Lefebvre Formation,," France""",Paris
330320,Dalkia,,,
330384,Allopneus,," France""",Aix-en-Provence
330417,Banque BCP,,75001,France
330496,Aigle,, Boulogne-Billancourt,92100
330606,Unilend,," France""",Paris
330615,Balzac Paris,,,
330626,Fevad,,,
330672,Fioulmarket,," France""",Courbevoie
330743,Ipsos,,,
330750,Chevignon,, Épinay-sur-Seine,93800
330771,Thiga,," France""",Paris
330801,Boulanger (Groupe Mulliez),," France""",Lille
330859,Casino Group (mulliez),," France""",Saint-Étienne
330883,Dorcel,," France""",Paris
330895,Appannie,,,
331047,batiweb.com,,,
331090,TF1,," France""",Paris
331093,Bexley,,,
331138,Accor Hotels Group,," France""",Boulogne-Billancourt
331241,Skimium,," France""",Annecy
331282,MeilleursAgents,," France""",Paris
331337,Lagardère,," France""",Paris
331391,Generic,,,
331404,Photobox,," France""",Sartrouville
331405,Jardiland,," France""",Paris
331598,L'Occitane en Provence,," Suisse""",Genève
331679,Franfinance,,,
331702,Havas,,,
331742,Weekendesk,,92400,France
331755,Google,," France""",Paris
331764,Sandaya,," France""",
331772,Withings,,,
331857,Proximus,,,
331870,YoupiJob,,,
332733,talkSpirit,+33 9 77 55 77 00,75008,France
332745,Slidor,+33 1 85 09 17 38,75015,France
332790,Ouihelp,33 1 83 79 97 58,75015,France
332841,Vroomly ,+33 4 67 65 55 37,75009,France
332861,illiCopro,,75017,France
332874,HostnFly,33 6 17 70 36 52,75018,France
332910,Mirakl,33 9 72 30 30 05,75116,France
332927,LVMH,+33 144132222,75008,France
332953,Dolist,33 (0) 5 57 26 25 70,75002,France
332968,Simundia,,,France
332971,Allianz France,,22739,France
332980,CleverConnect,,75008,
333008,BNP Paribas,+33 387184794,75009,France
333015,Legrand France,33 5 55 06 87 87," CEDEX""",LIMOGES
333117,Contentsquare,,10018,
333180,World Sellers,,59178,France
333200,Kapten,,WC2A 1EU,United Kingdom
333226,Le Wagon,+33 4 57 39 83 49,75011,France
333244,AccorHotels,+33 145388800,75001,France
333288,"""Sociabble",,28 Rue Meslay,Paris
333290,Proprioo,+33 1 86 65 65 65,75019,France
333313,DiGEiZ,33 1 69 35 88 18,92100,France
333315,Accenture,, Dublin 2,12210
333319,Julie Desk,,75002,
333356,XAnge,0153430530,75008,France
333362,Snapcall,,75017,France
333370,Datananas,+33 1 82 83 49 70," RUE D'AMSTERDAM""",Paris
333392,LinkedHub,,,
333398,L'Oréal,,10001,
333448,leah.care,,,
333468,Destygo,,75002,
333510,Dataiku,,75009,
333515,Supermood,+33 1 68 48 99 69,,France
333519,numberly,+33 149490660,75009,France
333556,Algolia,+1 415-712-0089,94105,United States
333564,Sidetrade,+33 146841400,92100,France
333571,Eat5,+33 1 84 16 46 14,,France
333753,Planity,,,
333766,ToucanToco,,75010,France
333777,Proximis,33 9 72 26 88 88,75011,France
333792,SAP,+49 6106 611000,69190,Germany
333802,Coorpacademy,41 798548069,1015,Switzerland
333806,Google,+1 650-253-0000,94043,United States
333809,Unit4,31 88 247 1777,3364DA,Netherlands
333811,Javelo,,94110,
333815,Cornerstone OnDemand,+1 310-752-0200,90404,United States
333817,Contentsquare,+442072972560,10018,United Kingdom
333853,Askoria,+33 2 99 59 41 41,35042,France
333874,Crédit Agricole des Savoie,,73024,France
333884,SAFIGEC,,01400,France
334048,The Body Shop Austria,+1.919.554.4900,30144,Austria
334100,AB Tasty,,50667,France
334205,Groupe Rocher / Dr. Pierre Ricaud,,,
334211,Engie,+33 144220000,75010,France
334326,Vertbaudet,+33 5 31 08 32 40,75008,France
334352,Microsoft Corp.,60536503,2650,Denmark
334856,Relaxnews,,,France
335218,Groupe Revue Fiduciaire,,,
335920,Australie,,,
337156,French Bee,(833) 376-7158,91320,France
337290,KB8,+33 4 42 94 06 20,13320,France
337303,Twilio Inc.,844-814-4627,94105,United States
337345,GRAS SAVOYE WILLIS TOWERS WATSON FRANCE,03 80 26 74 00,21550,France
337413,IMMONET,,75017,France
337434,partoo.fr,,75019,France
337470,theodo.fr,+33 9 54 21 53 30,75017,France
337476,thestorefront.com,+1 415-754-0108,10013,United States
337479,thefamily.co,,18,United Kingdom
337932,minutebuzz.com,+33 1 76 41 05 38,02141,France
338147,sparted.com,+33 1 86 26 03 22,75009,France
338268,smart-renting.com,+33 1 75 85 85 47,75008,France
338480,sarbacane.com,+33 3 28 32 80 00,59510,France
338518,kinov.io,33 6 02 17 03 17,75017,France
338738,moovone.fr,+33 1 85 08 70 68,75008,France
338749,golem.ai,,10161,
338750,hosman.co,+33 1 76 50 79 99,93108,
338878,bigblank.co,,75010,
339053,hec.fr,+33 1 39 67 70 00,78351,France
339078,compta-clementine.fr,+33 3 83 93 14 14,54710,France
339422,lvmh.fr,+33 1 44 13 22 22,75008,France
339612,ringover.com,+1 438-448-4444,75014,
339638,lunc.hr,+33 9 74 59 42 17,94103,United States
339656,textmaster.com,+1 646-741-5259,1200,Belgium
339799,ubble.ai,,,Anguilla
339802,AOS,,94103,United States
339824,innovorder.fr,33 6 85 90 91 90,75002,France
339927,talent.io,,75009,France
340009,groover.co,,,
340102,eventmaker.io,+33 1 73 74 38 52,75018,France
340357,club-internet.fr,+33 1 71 71 10 00,75015,France
340414,fr.360learning.com,+44 7397 949882,75008,France
340472,oyst.com,,19,United Kingdom
340482,verticalstation.com,+33 1 76 41 05 38,75010,
340800,tech.rocks,,75013,
341064,Kerala Ventures,,75008,France
341187,wedoogift.com,+33 1 76 44 01 28,75008,France
341265,studio-dot.fr,+33 7 82 07 33 64,33870,France
341266,semrush.com,8558144510,19053,United States
341532,hellojam.fr,33 6 44 63 04 04,75010,France
341570,blendy.co,+33 1 84 80 86 85,75003,France
341851,labanquepostale.fr,+33 1 57 75 60 00, Rue De Sèvres,75275
342162,BNP PARIBAS SA,01 43 16 94 22,,
342169,CRÉDIT AGRICOLE CONSUMER FINANCE,03 20 69 51 45,,
342211,BANQUE POPULAIRE GRAND OUEST,02 51 80 32 79,,
342228,BNP PARIBAS,01 42 98 25 82,,
342231,VAN CLEEF & ARPELS SUISSE,+41 22 808 30 00,,
342240,VALEO,01 40 55 20 20,,
342300,GROUPE PSA,01 55 94 81 00,,
342307,ARCELORMITTAL,01 71 92 00 00,,
342314,VIRBAC,+ 33 4 92 08 74 81,,
342315,AIR LIQUIDE HEALTHCARE,,,
342324,BNP PARIBAS PERSONAL FINANCE,01 58 61 95 47,,
342331,HUB ONE,01 70 03 85 00,,
342338,VEOLIA,01 85 57 70 00.,,
342427,PARFUMS CHRISTIAN DIOR,01 49 53 85 00,,
342433,BNP PARIBAS CORPORATE & INSTITUTIONAL BANKING,01 55 77 91 51,,
342435,DALKIA,01 71 00 71 00,,
342438,BPCE SA,01 58 40 33 33,,
342453,ZOETIS,,,
342457,ENDEL ENGIE,01 57 60 90 00.,,
342471,BOUYGUES SA,01 44 20 11 24,,
342514,POINT P,01 40 03 33 00,,
342530,LA FRANCAISE DES JEUX,01 41 10 35 00,,
342623,GRT GAZ,01 55 66 45 53,,
342647,GROUPAMA LOIRE BRETAGNE,02 99 29 57 57,,
342705,MEDIAPOST,01 79 41 92 83,,
342723,GROUPAMA SUPPORTS ET SERVICES,01 70 94 31 38,,
342771,CLUB MED,01 53 35 35 53,,
342833,GROUPAMA CENTRE MANCHE,02 43 43 32 38,,
342834,ORANO,02 33 02 89 17,,
342895,CAISSE D'EPARGNE RHÔNE-ALPES,,,
342936,VEOLIA INDUSTRIES,01 34 97 25 00,,
342957,HEINEKEN,,,
343018,COLAS,01 47 61 75 00,,
343030,IFCAM UNIVERSITÉ,-,,
343118,TOTAL,01 47 44 45 46,,
343158,ALLIANZ,01 58 85 31 96,,
343229,BNP PARIBAS CARDIF,,,
343241,BNP PARIBAS ITG,,,
343247,GROUPE AVRIL,01 40 69 48 00,,
343268,LÉON GROSSE,,,
343312,BNP PARIBAS INSPECTION GÉNÉRALE,,,
343314,UNIVERSITÉ PERNOD RICARD,,,
343321,DESCOURS & CABAUD,04 72 40 85 85,,
343362,LACTALIS,02 43 59 42 59,,
343394,SCOR SE,01 58 44 78 94,,
343413,POLE EMPLOI,01 56 96 39 21,,
343418,GROUPAMA PROTECTION JURIDIQUE,,,
343433,SAINT-GOBAIN,02 99 65 20 20,,
343443,MANPOWER,01 57 66 10 00,,
343461,YVES ROCHER,01 41 08 55 00,,
343613,HERMÈS INTERNATIONAL,01 40 17 47 17,,
343638,L'ORÉAL,01 49 56 70 00,,
343690,SODEXO,01 30 85 75 00,,
343810,ARMATIS LC,,,
343830,ARMAND THIERY,,,
343870,BANQUE DE FRANCE,01 64 80 20 85,,
343892,CONFORAMA,01 60 95 28 00,,
343912,NISSAN,,,
344005,CELGENE,01 53 42 43 00,,
344013,GRAS SAVOYE,01 41 43 50 00,,
344038,AKZONOBEL,,,
344041,CARSAT SUD-EST,04 91 85 74 09,,
344060,DALKIA FROID SOLUTIONS,02 41 96 62 00,,
344182,GROUPE SAMSE,04 76 85 72 09,,
344230,GROUPAMA PARIS VAL DE LOIRE,01 49 12 29 03,,
344281,SODIAAL INTERNATIONAL,04 72 40 52 52,,
344330,DERICHEBOURG AERONAUTIQUES,,,
344679,SNCF TRANSILIEN,,,
344799,DIAGNOSTICA STAGO,01 41 47 15 23,,
344823,AVEM,04 26 23 29 86,,
344865,BNP PARIBAS IMMOBILIER,01 55 65 20 67,,
344880,CNAV,01 55 45 85 52,,
344940,BNP PARIBAS IMEX,,,
345102,KNAUF PLATRES,,,
345122,MINISTERE DE L'EUROPE ET DES AFFAIRES ETRANGERES,01 43 17 76 99,,
345177,Willis Towers Watson | France,,35203,United Kingdom
345192,Famoco,01 86 99 54 29,,
345300,BigID,(917) 765-5752,12345,United States
345525,Casa Del Libro,+34 902 15 19 28,28224,Spain
345601,Nateevo,+34 914 56 20 70,28108,Spain
345803,VINCI Energies,33 4 78 55 70 00," Z.I. - B.P. 350""",Montesson
349431,Jamespot,33 1 48 58 18 01,93100,France
349434,Atol Opticiens LOA SARL,05 58 91 64 36,40990.0,
349557,Eulerian,,,
349616,France Boissons,,,
349630,Aéroports De Paris,, 75014 Paris,75014
349648,Pierre Fabre,, Castres,81100
349650,Mirova,,,
349656,Richemont,, Paris,75014
349679,Claas,,,
349698,Interflora,, 69003 Lyon,69003
349703,Atos Belgique,,,
349737,Bnl Life Banker - Bnp Paribas,,,
349743,Croix Rouge Française,,,
349762,L'oreal Usa,,,
349771,One Peak Partners,,,
349774,Crédit Agricole Alpes Provence,," chemin des Trois Cyprès 13097 Aix en Provence""",Aix-en-Provence
349794,Bureau Vallée,,,
349817,Carrefour Media,,,
349829,Ca-Alpesprovence,,,
349830,Credit Agricole Leasing & Factoring,,,
349839,Degrenne,,,
349870,Pichet (groupe),, Paris,75008
349899,Lvmh, www.lvmh.com, www.research.lvmh-pc.com," www.pcis.lvmh-pc.com"""
349940,Crédit Agricole Franche-Comté,,,
349990,Carrefour Be,,,
349996,Louis Vuitton,,,
350000,Salesforce,,,
350012,Deloitte Conseil,, Puteaux,
350020,Schneider Electric,,92500,France
350028,Citya Immobilier,,,
350034,Sncf Réseau,,,
350046,BBC,,,
350049,Philips," www.philips.com""",,1096 BC
350050,Naturalia France,,,
350075,Karavel,, Paris,75010
350138,Sncf Transilien,,,
350149,Ikks,, 49455 Saint-Macaire-en-Mauges,49450
350153,Right Management,,,
350160,Societe Generale Consulting,,,
350176,ENI,,,
350180,MACSF,,,
350195,"""Bpi - Bnl Spa - Bnp Paribas Group",,,
350226,Credit Agricole Centre Est Immobilier,,,
350248,Accor,, 92130 Issy-les-Moulineaux,92130
350269,Edgewell Personal Care,,,
350275,L'oreal Professional Products Division Usa,,,
350288,Allianz France," www.allianz.fr""",," place de seine 92086 paris la defense"""
350293,Axa Partners,,,
350314,Bnp Paribas Private Banking - France,,,
350332,Swisslife,,,
350336,Ford Motor Company,,,
350351,Fca Fiat Chrysler Automobiles - Fca Italy,,,
350407,Adecco, www.groupe-adecco.fr,,"""2 Rue Henri Legay"
350428,Psa Peugeot Citroen,,,
350501,L'express,,75009,France
350503,BNP Paribas Corporate And Institutional Banking,,,
350517,Arep,,,
350534,Wurth,,,
350565,Cgi Us,,,
350567,Cci-Paris-Idf,,,
350569,Banca Nazionale Del Lavoro Gruppo Bnpparibas,,,
350580,Achats Prestations Et Logiciels / Sncf,,,
350596,Lagardère, www.lagardere-tr.nl|www.lagardere-tr.com|www.lagardere-tr.fr, www.lagardere-se.com, www.lagardere-se.com
350607,Air Liquide China,,,
350608,Guerlain,,,
350666,Quick-Burger King,, 93210 Saint-Denis,93210
350675,Kering,,75007,France
350687,Orange Bank,,,
350711,Somfy,, Avenue du Nouveau Monde," France"""
350726,Keolis,,,
350742,AXA,,,
350832,BNP Paribas Pace,,,
350853,Societe Generale Securities Services,," 92043 Paris La Défense""",
350868,Engie Reseaux,,,
350871,Bearingpoint,,,
350875,Rakuten,,,
350893,L'oreal Italia,,,
350896,Sephora,, 92100 Boulogne-Billancourt,
350901,Minelli,, 75015 Paris,75015
350935,Accenture Strategy,,,
350946,Pfizer,,,
350976,Apec,,75014,France
350984,Petit Forestier,,,
350997,Assa Abloy,,,
351019,Talentsoft,,,
351069,Tiller Systems,, Rue Louis Blanc," France"""
351081,Mnt - Mutuelle Nationale Territoriale,,,
351086,BNP Paribas WAI,,,
351089,Atos Uk,, 4 Triton Square, London NW1 3HG
351147,Bnp Paribas Fortis,,,
351148,Renault Fleet International,,,
351154,Capgemini Nl,,,
351260,Crédit agricole Centre Ouest,,,
351283,Kiloutou,,,
351292,Alten,,,
351299,Aéroports De Lyon,,,
351340,Accor Us,, Suite 3300," Ontario"""
351346,So Local Group (pagesjaunes),, Sèvres,92310
351361,Blue Valet,,,
351394,Bristol-myers Squibb,,,
351457,Voyages Sncf,, Puteaux,92800
351474,Bnl Gruppo Bnp Paribas,,,
351530,Orange Business Services (OBS),,,
351593,Capgemini Us,,,
351607,Clarins Group,, 92200 Neuilly-sur-Seine,92200
351610,DHL,,,
351615,Danone,, 93400 Saint-Ouen,93400
351621,mytraffic ®,, Paris,
351628,Crédit Agricole Anjou Maine,,,
351639,Converteo,, 75011 Paris,75011
351642,Adeo Services,,59790,France
351644,Wipro Limited,,,
351650,Petit Bateau,,,
351660,Société Générale Assurance,,,
351675,Accenture,,75013,France
351689,Bred,,,
351718,Pellenc Group,,,
351731,EDF,,93200,France
351756,Capgemini,, 20,75017
351760,Gruppo Cariparma Credit Agricole,,,
351813,Bloomberg Intelligence,,,
